id,name,categories,latitude,longitude,address,zip_code,price,rating,review_count,url,walk_score
YmrTE3k7eIUCrUPi18MeMQ,Schaller's Stube Sausage Bar,german ,30.26548,-97.74405,102 1/2 W 3rd St,78701.0,,4.5,20,https://www.yelp.com/biz/schallers-stube-sausage-bar-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,99
yV01eojIM0Om-LxJVnusMQ,Jewhungry?,delis kosher ,30.22565,-97.76274000000001,3808 South Congress Ave,78704.0,$,5.0,6,https://www.yelp.com/biz/jewhungry-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,72
vLKgesyq-yEfpzeAFgPorQ,The Picnic,unknown,30.26365337,-97.76316732,1720 Barton Springs Rd,78704.0,$$,4.5,80,https://www.yelp.com/biz/the-picnic-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,69
6A8smdPYPc1u5pP1ATZQug,Dolce Bacio Gelato,desserts gelato ,30.26315,-97.72591,1606 E 6th St,78702.0,,5.0,9,https://www.yelp.com/biz/dolce-bacio-gelato-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88
OorxaXtp3JtnkyBQ27TXjg,Pastelaria São Paulo,brazilian ,30.24441,-97.75808,603 W Live Oak St,78704.0,,5.0,19,https://www.yelp.com/biz/pastelaria-s%C3%A3o-paulo-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86
0m9yum2bqMCQtxbHuQbQFw,DEE DEE,thai ,30.259009999999996,-97.71445,2500 E 6th St,78702.0,$$,4.5,302,https://www.yelp.com/biz/dee-dee-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86
WcM37VLxPGjpGVFT_HYOFQ,Basin Handcrafted,juicebars breakfast_brunch ,30.255322999999997,-97.720232,2207 E Cesar Chavez St,78702.0,,5.0,9,https://www.yelp.com/biz/basin-handcrafted-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,79
iCpyXPsePXB_UqT4_hVqBg,The Big Kahuna,hawaiian poke ,30.321165999999998,-97.739538,5000 Burnet Rd,78756.0,$,4.5,395,https://www.yelp.com/biz/the-big-kahuna-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,84
xwHhz09uHHTuxJiuRbaS6Q,Boteco,brazilian latin ,30.26431,-97.72789,1403 E 7th St,78702.0,$$,5.0,346,https://www.yelp.com/biz/boteco-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,91
iTTTWoP-RQ2p4olt5fFqdA,Alegria Aguas Frescas,juicebars ,30.225990000000003,-97.76942,525 W Ben White Blvd,78704.0,,5.0,2,https://www.yelp.com/biz/alegria-aguas-frescas-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,71
YQzVeMnf53DK2CO_sc9DBg,Casita Boriqua,puertorican ,30.25535,-97.72023,2207 E Cesar Chavez St,78702.0,,5.0,6,https://www.yelp.com/biz/casita-boriqua-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,79
OScONrhDohwUodq_Y5Mw2g,Ducrés,cajun ,30.26676554,-97.73618717,617 E 7th St,78701.0,,5.0,3,https://www.yelp.com/biz/ducr%C3%A9s-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,95
8FU8soDb92RmOLUmPVzQ9g,Blenders and Bowls - Guadalupe,acaibowls ,30.30145,-97.73928000000001,3500 B Guadalupe St,78705.0,$$,4.5,19,https://www.yelp.com/biz/blenders-and-bowls-guadalupe-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87
J3xfooD9xJS2iIcCGAnCCA,Gourdough's,donuts ,30.320838000000002,-97.739424,5000 Burnet Rd,78756.0,$,4.5,3061,https://www.yelp.com/biz/gourdoughs-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,84
0lgGW93HYeVqrTTx9d3gUA,Chi'Lantro,korean bbq ,30.27063456,-97.74154206,823 Congress Ave,78701.0,$,4.0,707,https://www.yelp.com/biz/chilantro-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,99
wRMFreMjQsE3wpcxu4AlkQ,Tito Adobo,filipino ,30.25535,-97.72023,2207 East Cesar Chavez,78702.0,$,5.0,38,https://www.yelp.com/biz/tito-adobo-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,79
K9cNZfraQJ_kOfRZqIWJqQ,Taco Rob,tacos ,30.26466,-97.7634,412 Sterzing St,78704.0,,5.0,2,https://www.yelp.com/biz/taco-rob-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,72
AMAMsOl7EboFl1eiGtXglw,Rock House Bar & Trailer Park,unknown,30.40256651,-97.8550625,6900 Ranch Rd 620 N,78732.0,,4.5,12,https://www.yelp.com/biz/rock-house-bar-and-trailer-park-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,42
IdqmhiOnjXuggfrR38CyDg,Hawai'i Nei cafe,hawaiian poke ,30.261,-97.75735999999999,1210 Barton Springs Rd,78704.0,,5.0,5,https://www.yelp.com/biz/hawaii-nei-cafe-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86
M39ntxmCL5hzfqkPN1BEcQ,Antojitos Guatemala,tacos ,30.257682799999998,-97.72705078,1621 E Cesar Chavez St,78702.0,,5.0,5,https://www.yelp.com/biz/antojitos-guatemala-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87
y4tAMaI_ARbhauoO4vbWJg,Garbo's Lobster Truck,unknown,30.44588196,-97.68619443,14735 Bratton Ln,78728.0,$$,4.0,259,https://www.yelp.com/biz/garbos-lobster-truck-austin-5?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,41
SWZfJW-uvBLJsKl5GEzLhQ,Groovy Sno-n-Coffee,shavedice coffee ,30.24257,-97.75869,2313 S 1st St,78704.0,,5.0,5,https://www.yelp.com/biz/groovy-sno-n-coffee-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,85
hQrDB_W5QbVk3JSOfmwzJg,Pupuseria 503 Y Mas,salvadoran ,30.33715,-97.71994000000001,808 Justin Ln,78757.0,,5.0,5,https://www.yelp.com/biz/pupuseria-503-y-mas-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,79
jmmzYxurOoA_K_RtanzQow,Paperboy,breakfast_brunch ,30.26845564,-97.72753954,1203 E 11th St,78702.0,$,4.5,351,https://www.yelp.com/biz/paperboy-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,91
F5UHUlaSOEmXVCMFeQNcZQ,Korean Komfort,korean ,30.300929999999997,-97.73895,3423 Guadalupe St,78705.0,$,4.0,129,https://www.yelp.com/biz/korean-komfort-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87
p3B6eJbEC4JIbsBlJy9sjw,Sazon Catracho,honduran ,30.21841328,-97.76535473,4329 S Congress Ave,78745.0,,5.0,3,https://www.yelp.com/biz/sazon-catracho-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,66
ISDCL5Z2t3f8UC2a-oU3sg,Curcuma,unknown,30.255322999999997,-97.720232,2207 E Cesar Chavez St,78702.0,$$,4.5,52,https://www.yelp.com/biz/curcuma-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,79
8Dga4I-cMTIsQtM2-5hT6A,Tumble 22,unknown,30.2699515,-97.7485375,600 W 6th St,78701.0,$,4.5,200,https://www.yelp.com/biz/tumble-22-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,97
pHHJoT4MVQugUQqO1bDnWg,Veracruz All Natural,tacos ,30.296659499999997,-97.70782214,4209 Airport Blvd,78722.0,,4.0,1,https://www.yelp.com/biz/veracruz-all-natural-austin-13?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,59
3AGDyk6AdnCAxY8Am2XqAw,Golden Tiger,comfortfood sandwiches ,30.26037,-97.73848000000001,90 Rainey St,78701.0,,5.0,23,https://www.yelp.com/biz/golden-tiger-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90
n7qBU0UHM5wdaZU59AGU7g,Monk's Momo,himalayan ,30.2584,-97.73859,75 Rainey St,78701.0,$,4.5,18,https://www.yelp.com/biz/monks-momo-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82
T75xVfaKzMF1HDWhkc2Ndw,Hot Mess,bbq burgers ,30.26212,-97.72452,1701 E 6th St,78702.0,$,4.5,102,https://www.yelp.com/biz/hot-mess-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88
WU405iLje8cPyYwL1BFfeg,Abo Youssef,mediterranean ,30.283955,-97.719837,2101 Manor Rd,78722.0,$,4.5,334,https://www.yelp.com/biz/abo-youssef-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,79
kJCTyUI0zT8rqv3qaxYuiA,Tacos El Charly,tacos ,30.3618917,-97.69786059999998,9306 N Lamar Blvd,78753.0,,4.0,3,https://www.yelp.com/biz/tacos-el-charly-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,76
AB2u0pP9U4Y1WfmKG4peJQ,Parisian Crepes,creperies shavedice ,30.22090195,-97.82656755,6218 Brodie Ln,78745.0,$,5.0,34,https://www.yelp.com/biz/parisian-crepes-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,39
5OAi35OianJzCnIsL8aOFQ,Veracruz All Natural,mexican ,30.257929999999998,-97.72603000000001,1704 E Cesar Chavez St,78702.0,$,4.5,630,https://www.yelp.com/biz/veracruz-all-natural-austin-6?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87
DxPyYqvyatW9Eg1v7-hn8w,The Happy Lobster Truck,seafood ,30.27072906,-97.74322509999999,,78701.0,$$,4.5,59,https://www.yelp.com/biz/the-happy-lobster-truck-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,99
2SbmgX5eHK4EMaIJmO1qbw,Song La,taiwanese ,30.286232000000002,-97.742502,411 W 23rd St,78705.0,$,4.5,116,https://www.yelp.com/biz/song-la-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,94
kqeblz37dvpiwy7-l9VfXA,Ceviche7,peruvian sandwiches ,30.29634,-97.74139,502 W 30th St,78705.0,$,5.0,217,https://www.yelp.com/biz/ceviche7-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88
wB1qckz9iC0aq5XuWRmCIA,Jewboy Burgers,burgers ,30.32127043,-97.73948009,5000 Burnet,78756.0,$$,5.0,153,https://www.yelp.com/biz/jewboy-burgers-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,84
QjyayEDmjg96su-eIflgLw,Brendas All Natural,mexican ,30.25168595,-97.70294868,3613 E Cesar Chavez St,78702.0,,5.0,2,https://www.yelp.com/biz/brendas-all-natural-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,51
MM8QXW6JjW_tqxki0NnlXQ,Luke's Inside Out,sandwiches breakfast_brunch ,30.255020000000002,-97.76177,1109 S Lamar Blvd,78704.0,$$,4.5,296,https://www.yelp.com/biz/lukes-inside-out-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,85
7SblTRJY2unu553HwbC2qA,Glory Hole Hot Dogs,hotdog ,30.259220000000003,-97.73889,80 Rainey St,78701.0,,4.5,35,https://www.yelp.com/biz/glory-hole-hot-dogs-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82
Z2i3xGhaf3mQ1TrWAhlvFg,Dave's Tacos,tacos ,30.153640000000003,-97.83376,11444 Manchaca Rd,78748.0,,5.0,7,https://www.yelp.com/biz/daves-tacos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,47
quYKDW8nqdrCiO73W3N2zA,SAvery,unknown,30.38288399,-97.74365172,,78759.0,$$,4.0,34,https://www.yelp.com/biz/savery-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,41
lkAE1w_IGWy8szpUtKXSdA,Chef Hong Food Trailer,chinese ,30.28793,-97.74731,907 W 24th St,78705.0,,5.0,14,https://www.yelp.com/biz/chef-hong-food-trailer-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87
EPkf96UcG2W3ttlQphWUGQ,la Barbecue,bbq sandwiches ,30.256125399999995,-97.7223386,2027 E Cesar Chavez St,78702.0,$$,4.5,1860,https://www.yelp.com/biz/la-barbecue-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82
McYWJIorYqqwtvWmM3CdLA,5000 Burnet,unknown,30.32118,-97.7395,5000 Burnet Rd,78756.0,$,4.0,13,https://www.yelp.com/biz/5000-burnet-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,84
04cH5lpbd8rnpnA7DSn91A,Whitfield's BBQ,bbq ,30.19387,-97.84268,9001 Brodie Ln,78748.0,,4.5,35,https://www.yelp.com/biz/whitfields-bbq-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,43
xcFRb6yKlvWQnswYlkFgtQ,Kimchi Jon's,korean ,30.2620446,-97.7245698,1701 E 6th St,78702.0,,5.0,2,https://www.yelp.com/biz/kimchi-jons-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88
XOBPdBAcsFmlogRZA1g8Zg,El Fogón de Geña,puertorican ,30.42538153,-97.67185975,1307 S Ih 35 West Howard Ln,78753.0,$,4.5,19,https://www.yelp.com/biz/el-fog%C3%B3n-de-ge%C3%B1a-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,50
JhrmKjOy9ZrJGhtrzeGIjg,Winston's Kitchen,caribbean ,30.218609999999998,-97.76579,4329 S Congress Ave,78745.0,,5.0,12,https://www.yelp.com/biz/winstons-kitchen-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,66
Oc3yk8qaC8U3XR2eQE1m_A,Four Brothers,venezuelan ,30.2641,-97.76236999999999,1720 Barton Springs Rd,78704.0,$,4.5,110,https://www.yelp.com/biz/four-brothers-austin-9?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,69
puse310xumoKI0WMHNXnRA,T-Loc's Sonora Hot Dogs,hotdog tacos ,30.3211689,-97.7395055,5000 Burnet Rd,78756.0,$,5.0,324,https://www.yelp.com/biz/t-locs-sonora-hot-dogs-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,84
OVN4MtGEy_H37kXOvcRmRg,Belly Up,salad sandwiches ,30.2608476,-97.7382623,96 Rainy St,78701.0,$,4.5,66,https://www.yelp.com/biz/belly-up-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90
PwhHWY_spQxb1vGsjGhjbA,All My Ex's,sandwiches newamerican ,30.29154,-97.74146,2610 Guadalupe St,78705.0,$,5.0,11,https://www.yelp.com/biz/all-my-exs-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88
rFxbs-NdlmIbHlbfowC-PQ,Insennity,chinese creperies ,30.286198600000002,-97.7425615,411 W 23rd St,78705.0,,5.0,21,https://www.yelp.com/biz/insennity-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,94
Jwxy5QVBtKnDZ7ks6GwFBg,Louie's,bbq ,30.218606,-97.76579,4329 South Congress Ave,78745.0,$,5.0,35,https://www.yelp.com/biz/louies-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,66
Qt92iz7b_3v_0BDGT0TLSA,Churro Co,desserts ,30.24602,-97.75695,1906 South 1st St,78704.0,$,4.5,272,https://www.yelp.com/biz/churro-co-austin-6?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88
qzvOcD8ft4f4yriejX8Zvw,Chi-Chi's Food Truck,hotdogs burgers ,30.26116125,-97.71376524,2410 E 7th St,78702.0,$$,5.0,15,https://www.yelp.com/biz/chi-chis-food-truck-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,89
hT8ihPNLAasb5RIkUVcW0w,East Side King,asianfusion ,30.2626674,-97.7251338,1618 1/2 E 6th S,78702.0,$,4.0,522,https://www.yelp.com/biz/east-side-king-austin-15?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88
t3xTfY5ABj6FJWtRYKtwpw,Espadas de Brazil,brazilian sandwiches ,30.290509999999998,-97.74464,2512 Rio Grande St,78705.0,$$,5.0,34,https://www.yelp.com/biz/espadas-de-brazil-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87
X5gSjjYP4bgIUHTIVzOt1A,Sabor Tapatio,tacos ,30.20461,-97.77531,5604 S Congress Ave,78745.0,$,5.0,14,https://www.yelp.com/biz/sabor-tapatio-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,62
TqIa65mfKcbZA-a_Q2TJjA,Pizza On Point,pizza ,30.286232000000002,-97.742502,411 W 23rd St,78705.0,$,4.5,17,https://www.yelp.com/biz/pizza-on-point-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,94
RvJzNNcQNimyeBmmOLSSJQ,Madras Dhaba,indpak ,30.38983,-97.89069,4610 Ranch Rd 620 N,78732.0,$,4.5,55,https://www.yelp.com/biz/madras-dhaba-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,30
SIIzjxEP8-SMxVQPp8qPBQ,The Peached Tortilla,asianfusion ,30.32521248,-97.73834229,,78756.0,$,4.0,274,https://www.yelp.com/biz/the-peached-tortilla-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,71
7SoyMCOiM2hiAJ_RRzIJSA,Top Taco,catering tacos ,30.443809299999998,-97.8324636,10505 Ranch Rd 620 N,78726.0,$,5.0,105,https://www.yelp.com/biz/top-taco-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,20
tZfQ_H2Gx96pLhMvNcUMOw,Artessano,colombian juicebars ,30.26392555,-97.72989655,1211 E 6th St,78702.0,$,4.5,67,https://www.yelp.com/biz/artessano-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90
OZgWsP7363rzGUad1c9HHw,The B's Kitchen -Vietnamese & Asian Cuisine,vietnamese asianfusion ,30.32126238,-97.73990453,5000 Burnet Rd,78756.0,$,5.0,75,https://www.yelp.com/biz/the-bs-kitchen-vietnamese-and-asian-cuisine-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,84
VTY5yHEbqIMHabccKb_UDg,Co-op Food Court,unknown,30.286238,-97.742509,411 W 23rd,78705.0,$,4.5,6,https://www.yelp.com/biz/co-op-food-court-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,94
Wr7CfGPJvvHcVzkypF1YvQ,Pinch,asianfusion ,30.28767804,-97.74273167,518 W 24th St,78705.0,$,4.5,67,https://www.yelp.com/biz/pinch-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,93
94nJISv8P36za44mijJhog,Saperlipopette,creperies french ,30.25167953,-97.7540185,1207 S First St,78704.0,$,5.0,24,https://www.yelp.com/biz/saperlipopette-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,77
MJUZmzPxl8uHNLO8d3EF_Q,Taco Factory,tex-mex breakfast_brunch ,30.44483,-97.77154,,78729.0,,4.5,7,https://www.yelp.com/biz/taco-factory-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,44
